animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
92842,AAADG2019041217,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黃色,CHILD,F,F,御史路,,OPEN,,,2019-04-17,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/00497001-14b4-4d42-9c14-d877b56889e1_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92843,AAADG2019041218,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑色,CHILD,F,F,口文化北路,,OPEN,,,2019-04-09,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f669b697-f5cf-423f-915d-02d424f3ad91_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92853,CAAAG1080412011,6,61,桃園市動物保護教育園區,狗,F,SMALL,黑色,,F,F,大安里興豐路２３５０巷(富達利公司),,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/7a918b75-d3de-498c-b876-b3f3f72b4eb2_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92845,AAADG2019041220,3,50,新北市板橋區公立動物之家,狗,N,MEDIUM,黑色,,F,F,御史路,,OPEN,,,2019-03-28,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/b0493d43-7c44-495e-b3b9-28ed3e149e14_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92847,AAADG2019041222,3,50,新北市板橋區公立動物之家,狗,N,MEDIUM,黑色,,F,F,御史路,,OPEN,,,2019-03-28,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/e793f548-0315-4681-b37b-7d92103de5cf_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92852,CAAAG1080412010,6,61,桃園市動物保護教育園區,狗,F,SMALL,虎斑色,,F,F,內厝里崇德三路,,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/2c6d4f43-a9dc-4df6-9b93-c3b433c9d839_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92851,LAAAG1080412G3,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,黑色,ADULT,F,F,工業二路,,OPEN,,,2019-04-12,2999-12-31,2019/04/12,2019/04/12,高雄市壽山動物保護教育園區,,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
92849,LAAAG1080412C1-1,17,75,高雄市壽山動物保護教育園區,貓,F,MEDIUM,花色,CHILD,F,F,大公路,,OPEN,,,2019-04-12,2999-12-31,2019/04/12,2019/04/12,高雄市壽山動物保護教育園區,,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
92848,CAAAG1080412009,6,61,桃園市動物保護教育園區,狗,F,SMALL,灰色,,F,F,五福里五光一街,,OPEN,,,2019-04-20,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/bb8c1a2b-2ecb-4408-a51d-b81470e9a809_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92041,CAAAG1080408001,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,富岡里中正路,,OPEN,,,2019-04-11,2999-12-31,2019/04/12,2019/04/08,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f13d7a06-8eda-42b0-a3d9-bbc03e3bf452_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92835,AAADG2019041211,3,50,新北市板橋區公立動物之家,狗,N,MEDIUM,虎斑色,,F,F,凌雲路,,OPEN,,,2019-04-09,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a842dd3d-b81b-40e7-b393-70daa31c4af9_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92816,AAADG2019041208,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黃色,CHILD,F,F,御史路,,OPEN,,,2019-04-17,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/18290144-eabf-4e16-8bdc-be5b67434329_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92809,AAADG2019041204,3,50,新北市板橋區公立動物之家,狗,M,MEDIUM,黃色,CHILD,F,F,仁愛路,,OPEN,,,2019-04-09,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/db5795fd-7229-433a-bbf5-6d6e7f18ee49_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92807,AAADG2019041203,3,50,新北市板橋區公立動物之家,狗,F,MEDIUM,黑灰色,CHILD,F,F,仁愛路,,OPEN,,,2019-04-09,2999-12-31,2019/04/12,2019/04/12,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/d0fb2079-0fa7-4777-9e88-7f0a09703877_org.jpg,,2019/04/12,新北市板橋區板城路28-1號,02-89662158
92834,CAAAG1080412005,6,61,桃園市動物保護教育園區,狗,F,SMALL,黑色,,F,F,武中路,,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/c0e50340-5948-4316-91dc-281790568e66_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92833,CAAAG1080412004,6,61,桃園市動物保護教育園區,狗,M,SMALL,黑色,,F,F,武中路,,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92832,CAAAG1080412001,6,61,桃園市動物保護教育園區,狗,M,SMALL,黑色,,F,F,武中路,,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/dc2fb4b1-3c21-406e-81cf-39f787cf7b80_org.JPG,,2019/04/12,桃園市新屋區永興里大牛欄117號,03-4861760
92831,QAAAG1080412001,4,48,基隆市寵物銀行,狗,M,MEDIUM,黑色,ADULT,F,F,正信路87號,,OPEN,,,2019-04-13,2999-12-31,2019/04/12,2019/04/12,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/1db2865a-2123-4574-83d7-471072220466_org.jpg,,2019/04/12,基隆市七堵區大華三路45-12號,02-24560148
92467,LAABG108041001,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,白色,ADULT,F,F,路科九路,,OPEN,,,2019-04-10,2999-12-31,2019/04/12,2019/04/10,高雄市燕巢動物保護關愛園區,http://asms.coa.gov.tw/amlapp/upload/pic/6a6e4c5f-ea3e-4d9e-8bcb-1b7511a5eb1a_org.JPG,,2019/04/12,高雄市燕巢區師大路100號,07-6051002
92338,QAAAG1080409001,4,48,基隆市寵物銀行,狗,M,SMALL,黃色,ADULT,F,F,基隆市火車站,,OPEN,,,,2999-12-31,2019/04/12,2019/04/09,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/9b508cef-73a9-416e-a732-3a6a521fdac9_org.jpg,,2019/04/12,基隆市七堵區大華三路45-12號,02-24560148
91069,LAAAG1080328W2-2,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,清水巖路,,OPEN,,,2019-03-28,2999-12-31,2019/04/12,2019/03/28,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/c10e9ebf-db70-4955-8e2e-ce9845eca5c0_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
90232,LAAAG1080321Q7-1,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,溪埔路,,OPEN,,,2019-03-21,2999-12-31,2019/04/12,2019/03/21,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f1b6f5e4-8083-43af-8c1c-fa732f04ac6a_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
87787,LAAAG1080310F8,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,萬壽路,,OPEN,,,2019-03-10,2999-12-31,2019/04/12,2019/03/10,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/2c798374-a612-4144-9dfa-ee5cb996422d_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
87785,LAAAG1080310F6,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,萬壽路,,OPEN,,,2019-03-10,2999-12-31,2019/04/12,2019/03/10,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/d87869df-d9e9-4434-aec2-f576463cd2f2_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
87786,LAAAG1080310F7,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,萬壽路,,OPEN,,,2019-03-10,2999-12-31,2019/04/12,2019/03/10,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e06af37f-3e95-489a-8861-afb556872c8e_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
92796,AAAHG1080412001,3,58,新北市五股區公立動物之家,狗,N,MEDIUM,黃色,,F,F,嘉寶里20鄰,,OPEN,,,2019-04-12,2999-12-31,2019/04/12,2019/04/12,新北市五股區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/25aa7580-8947-4c40-9f7b-6d14998f75b2_org.jpg,,2019/04/12,新北市五股區外寮路9之9號,02-82925265
91100,LAAAG1080328Q12,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,虎斑色,CHILD,F,F,清水巖路,,OPEN,,,2019-03-28,2999-12-31,2019/04/12,2019/03/28,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/883ae512-469e-4f79-bd56-bf8be69754e9_org.JPG,,2019/04/12,高雄市鼓山區萬壽路350號,07-5519059
92795,1080412D01,22,82,金門縣動物收容中心,狗,F,BIG,黑色,ADULT,F,F,金湖鎮山外里山外郊區,,OPEN,,,2019-04-12,2999-12-31,2019/04/12,2019/04/12,金門縣動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/924eefe0-1659-4a39-9a31-566a2726d126_org.jpg,,2019/04/12,金門縣金湖鎮裕民農莊20號,082-336625
92534,1080408D03,22,82,金門縣動物收容中心,狗,F,SMALL,黑色,CHILD,T,F,金湖鎮山外里南雄育樂中心,,OPEN,,,2019-04-08,2999-12-31,2019/04/12,2019/04/08,金門縣動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/22308d1b-5931-41a1-a01e-805af9ed1096_org.jpg,,2019/04/12,金門縣金湖鎮裕民農莊20號,082-336625
92535,1080408D04,22,82,金門縣動物收容中心,狗,F,SMALL,黑色,CHILD,T,F,金湖鎮山外里南雄育樂中心,,OPEN,,,2019-04-08,2999-12-31,2019/04/12,2019/04/08,金門縣動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/7614a7d5-fbbf-423b-828c-c4bcf583da0e_org.jpg,,2019/04/12,金門縣金湖鎮裕民農莊20號,082-336625
92794,LAABG108041105,17,76,高雄市燕巢動物保護關愛園區,狗,F,BIG,黑色,ADULT,F,F,旗楠一路,,OPEN,,,2019-04-11,2999-12-31,2019/04/12,2019/04/11,高雄市燕巢動物保護關愛園區,,,2019/04/12,高雄市燕巢區師大路100號,07-6051002
92427,1080408D02,22,82,金門縣動物收容中心,狗,M,BIG,黑棕色,ADULT,F,F,金湖鎮料羅里料羅,,OPEN,,,2019-04-08,2999-12-31,2019/04/12,2019/04/08,金門縣動物收容中心,http://asms.coa.gov.tw/amlapp/upload/pic/4a82b0db-c2d1-411a-8ce4-706adc0cd16f_org.jpg,,2019/04/12,金門縣金湖鎮裕民農莊20號,082-336625
92414,MAAAG1080409004,18,77,屏東縣公立犬貓中途之家,狗,F,BIG,黑色,ADULT,F,F,三地門獨居老人,,OPEN,可觸摸,,2019-04-24,2999-12-31,2019/04/11,2019/04/11,屏東縣公立犬貓中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/7c313003-ecbf-47ee-8285-c963834692cf_org.jpg,,2019/04/11,屏東縣內埔鄉學府路1號(屏東科技大學內),0905981077
92773,AAAHG1080411005,3,58,新北市五股區公立動物之家,狗,F,MEDIUM,黑黃色,CHILD,F,F,登林路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,新北市五股區公立動物之家,,,2019/04/11,新北市五股區外寮路9之9號,02-82925265
92772,AAAHG1080411004,3,58,新北市五股區公立動物之家,狗,F,MEDIUM,黑白色,CHILD,F,F,登林路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,新北市五股區公立動物之家,,,2019/04/11,新北市五股區外寮路9之9號,02-82925265
92770,AAAHG1080411003,3,58,新北市五股區公立動物之家,狗,F,MEDIUM,黃白色,CHILD,F,F,登林路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,新北市五股區公立動物之家,,,2019/04/11,新北市五股區外寮路9之9號,02-82925265
92767,AAAHG1080411002,3,58,新北市五股區公立動物之家,狗,F,MEDIUM,白色,CHILD,F,F,登林路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,新北市五股區公立動物之家,,,2019/04/11,新北市五股區外寮路9之9號,02-82925265
92760,LAAAG1080411Q8-1,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黃色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b130d303-94cf-4f1c-ae3d-45c740e6d440_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92764,AAAEG1080411006,3,53,新北市中和區公立動物之家,狗,M,MEDIUM,黑色,,F,F,中和區中興街237巷(中興公園),,OPEN,,1080411m048,2019-04-11,2999-12-31,2019/04/11,2019/04/11,新北市中和區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/6bea1f05-4d82-4d55-94b6-5c41ffcf5c96_org.jpg,,2019/04/11,新北市中和區興南路三段100號,02-86685547
92758,LAAAG1080411Q8,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,黃色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/7afcbbe6-02ad-4bcb-b193-a2c422b131e1_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92753,LAAAG1080411Q7-1,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,虎斑色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/339d6648-7848-4cab-abbe-56722cae2e41_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92752,LAAAG1080411Q7,17,75,高雄市壽山動物保護教育園區,狗,F,SMALL,虎斑色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/66d87e78-34ef-4412-bcf1-4c6678e6a320_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92755,LAAAG1080411Q6-1,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/82251c64-7ecf-42ff-a8b4-b2996f5f55d4_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92756,LAAAG1080411Q6,17,75,高雄市壽山動物保護教育園區,狗,M,SMALL,黑色,CHILD,F,F,復興路,,OPEN,,,2019-03-29,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f076c86b-3ad9-4565-8231-92e5a10116e3_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92763,TAAAG1080411001,15,71,嘉義市流浪動物收容所,狗,F,MEDIUM,黑棕色,ADULT,F,F,飼主送交,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,嘉義市流浪動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/5814c227-c7ef-44be-b252-011fefd41039_org.jpg,,2019/04/11,嘉義市彌陀路101號旁(環保局停車場內),05-2168661
92761,1080365,5,78,宜蘭縣流浪動物中途之家,狗,N,MEDIUM,黑色,ADULT,F,F,市公所,,OPEN,,,,2999-12-31,2019/04/11,2019/04/11,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/035f8ca4-2d45-4b15-b791-6387010837a6_org.jpg,,2019/04/11,宜蘭縣五結鄉成興村利寶路60號,039602350
92759,LAAAG1080411F9,17,75,高雄市壽山動物保護教育園區,狗,M,BIG,灰色,ADULT,F,F,新樂街,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92754,1080364,5,78,宜蘭縣流浪動物中途之家,貓,N,BIG,黑色,ADULT,F,F,幸福路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,宜蘭縣流浪動物中途之家,,,2019/04/11,宜蘭縣五結鄉成興村利寶路60號,039602350
92750,LAAAG1080411R12,17,75,高雄市壽山動物保護教育園區,貓,M,BIG,黑色,ADULT,F,F,銘傳路,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,高雄市壽山動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/01e9539b-19ed-4728-8f40-a736e5d072bc_org.JPG,,2019/04/11,高雄市鼓山區萬壽路350號,07-5519059
92751,1080363,5,78,宜蘭縣流浪動物中途之家,貓,N,BIG,虎斑色,ADULT,F,F,幸福路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,宜蘭縣流浪動物中途之家,,,2019/04/11,宜蘭縣五結鄉成興村利寶路60號,039602350
92749,1080362,5,78,宜蘭縣流浪動物中途之家,貓,N,BIG,黃色,ADULT,F,F,雪隧路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,宜蘭縣流浪動物中途之家,,,2019/04/11,宜蘭縣五結鄉成興村利寶路60號,039602350
92748,1080361,5,78,宜蘭縣流浪動物中途之家,貓,N,MEDIUM,虎斑色,ADULT,F,F,延平一路,,OPEN,,,2019-04-18,2999-12-31,2019/04/11,2019/04/11,宜蘭縣流浪動物中途之家,,,2019/04/11,宜蘭縣五結鄉成興村利寶路60號,039602350
90764,OAAAG1080327004,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,F,F,吉安,,OPEN,,,2019-03-27,2999-12-31,2019/04/11,2019/03/27,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/ca6c07b1-20ad-4464-9d3a-154495ffbcc6_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92746,OAAAG1080411010,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/2a5a4659-fd4a-4e29-b5cf-6cfc7dcfab89_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92745,OAAAG1080411009,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/c639b0d1-cf2a-4bc2-b3cd-5abe3ea23ea3_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92743,OAAAG1080411008,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/cb01f88e-3ae4-484b-9c10-fee8388818ef_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92742,OAAAG1080411007,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/fad89864-1332-440c-ae4f-89ae57c9ff50_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92740,OAAAG1080411006,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/3e642ace-fa9a-4aa3-8c42-673692fb7631_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92737,OAAAG1080411005,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/85e6992d-63a4-4bdc-87e8-49440c55502f_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92736,OAAAG1080411004,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/62973e0d-3832-4fbd-98dd-17986291b310_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92735,OAAAG1080411003,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,F,F,鳳林,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,花蓮縣流浪犬中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/10363ffd-685c-416d-8b3e-27f9544c9fe9_org.JPG,,2019/04/11,花蓮縣吉安鄉南濱路1段599號,038-421452
92734,RAAAG1080411008,8,62,新竹市動物收容所,貓,F,MEDIUM,三花色,,F,F,東大路三段,,OPEN,,,2019-04-11,2999-12-31,2019/04/11,2019/04/11,新竹市動物收容所,http://asms.coa.gov.tw/amlapp/upload/pic/b0e61c65-3d20-463a-9c9d-c5f0ce2d61e8_org.JPG,,2019/04/11,新竹市南寮里海濱路250號,03-5368329
92732,AAADG2019041101 ,3,50,新北市板橋區公立動物之家,貓,M,SMALL,虎斑色,,F,F,民生路2段8號,,OPEN, 動保案,流水號019038. 4/11除蚤 ,,2999-12-31,2019/04/11,2019/04/11,新北市板橋區公立動物之家,,,2019/04/11,新北市板橋區板城路28-1號,02-89662158
92200,AAADG2019040809 ,3,50,新北市板橋區公立動物之家,貓,F,SMALL,虎斑色,CHILD,F,F,俊英街111巷9號,,OPEN,,流水號018979. 4/8除蚤 900073000225805,2019-04-10,2999-12-31,2019/04/11,2019/04/08,新北市板橋區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/fd26d301-197e-4336-b092-8c80f4c07662_org.jpg,,2019/04/11,新北市板橋區板城路28-1號,02-89662158
92731,QAAAG1080411002,4,48,基隆市寵物銀行,狗,F,SMALL,白色,ADULT,F,F,東光路,,OPEN,,,,2999-12-31,2019/04/11,2019/04/11,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/d14b9695-491d-467f-85a5-43c79ba4bd8f_org.jpg,,2019/04/11,基隆市七堵區大華三路45-12號,02-24560148
92730,QAAAG1080411001,4,48,基隆市寵物銀行,狗,F,SMALL,白色,ADULT,F,F,東光路,,OPEN,,,,2999-12-31,2019/04/11,2019/04/11,基隆市寵物銀行,http://asms.coa.gov.tw/amlapp/upload/pic/37e006d8-dee3-48a0-82d4-689d9c565a3b_org.jpg,,2019/04/11,基隆市七堵區大華三路45-12號,02-24560148
