"統一編號","商業名稱","商業地址","登記狀態"
"39763976","荳格格寵物館","彰化縣線西鄉溝內村育英路160巷12-1號","歇業／撤銷"
"39766050","第一堡邊境犬舍","彰化縣花壇鄉崙雅村彰花路20巷61號","核准設立"
"39768655","將族神獒犬舍","彰化縣埤頭鄉豐崙村埤周路230號","核准設立"
"39769177","維尼寵物美容館","彰化縣彰化市福安里曉陽路38號","歇業／撤銷"
"39772665","侑昇詩田寵物生活館","彰化縣大村鄉大橋村中山路3段臨223號","歇業／撤銷"
"39774002","愛犬寵物坊","彰化縣二林鎮豐田里大成路1段33號","核准設立"
"39783071","貴冠犬舍","南投縣草屯鎮敦和里博愛路908號一樓","核准設立"
"39795040","花言狗語寵物館","臺中市潭子區福仁里中山路二段１６８號１樓","核准設立"
"39805309","友狗寵物沙龍店","臺中市豐原區西安里圓環南路１８５號","核准設立"
"39807475","貓躍寵物工作室","臺中市北區錦洲里國豐街１５８號１樓、２樓","核准設立"
"39814671","簥叭寵物美容","臺中市西屯區永安里國安一路２０８巷５號","核准設立"
"39825564","超越犬舍","臺中市大里區大元里中興路二段１３６巷２２號１樓","核准設立"
"39828990","迪艾狗寵物造型沙龍","臺中市南區永和里五權南路４８３、４８５號１樓","核准設立"
"39830763","國際寵物百貨用品店","臺中市西屯區福雅里臺灣大道四段８７２號１樓","歇業／撤銷"
"39832360","我最重要的寵物館","臺中市沙鹿區興仁里興安路１２號１樓","核准設立"
"39835486","狗樂活寵物店","臺中市龍井區新東里臺灣大道五段１２９號１樓至２樓、１３１號１樓至２樓、１３３號１樓至２樓","核准設立"
"39838511","米可小棧寵物樂活館","臺中市霧峰區四德里四德路４９８巷１５－１號","歇業／撤銷"
"39840087","金寶貝工作坊","臺中市北屯區平福里安順東七街１０７之５號１樓","歇業／撤銷"
"39841868","虎妞妞寵物坊","臺中市西屯區福恩里工業區一路６６－１７號１樓","歇業／撤銷"
"39842254","富順犬舍","臺中市清水區吳厝里吳厝二街７１號","核准設立"
"39873447","夏綠帝寵物美容工作坊","苗栗縣苑裡鎮西勢里介壽路34號1樓","核准設立"
"39888119","唯愛商行","苗栗縣苗栗市上苗里13鄰中正路109號1樓","歇業／撤銷"
"39894061","小可愛寵物美容","臺中市沙鹿區鹿寮里光華路３８１之１號１、２樓","核准設立"
"39918351","尚精工犬舍","南投縣鹿谷鄉廣興村中寮路50之6號","核准設立"
"39919865","政振犬舍","南投縣竹山鎮德興里鯉南路118之22號3樓","核准設立"
"39920429","法鬥犬舍","南投縣鹿谷鄉永隆村堀邊巷3之6號一樓","核准設立"
"39952792","誼佳寵物生活館","新北市新莊區新樹路166號","歇業／撤銷"
"39954975","妞妞的窩寵物美容屋","新北市淡水區新興街121巷17號","核准設立"
"39964452","啾愛狗寵物造型設計坊","基隆市中正區調和街13-5號1樓","核准設立"
"39966233","派對狗寵物美學館","基隆市中山區西定路86號1樓","核准設立"
"39970031","貴族寵物生活館","宜蘭縣礁溪鄉六結村中山路一段194號一樓","核准設立"
"39976318","幸福滿滿寵物工坊","宜蘭縣宜蘭市慈安里宜興路二段56號一樓","核准設立"
"39980663","狗狗公園快樂狗旅館","新北市淡水區中山北路1段247巷80號","核准設立"
"39984859","泰迪寵物造型學苑","新竹市東區光鎮里南大路768號","核准設立"
"39987390","貓瞇商行","新竹市東區頂竹里東南街81之1號","核准設立"
"39988362","珼比寵物美容沙龍","新竹市北區湳中里武陵路117號一樓","核准設立"
"39990487","寵愛寵物美學館","新北市三重區集賢路63之1號(1樓)","核准設立"
"40287402","永欣寵物美容坊","臺中市西屯區福林里福林路３１號１樓","核准設立"
"40344500","開心寵物館","臺中市西屯區上石里至善路１４８巷３０號１樓","歇業／撤銷"
"40522960","無二寵物美容工作室","臺中市北屯區平德里青島路三段１８７之１號２樓，３樓","核准設立"
"40523840","鈴木犬舍","臺中市外埔區廍子里土城路２４８號１樓","核准設立"
"40532290","美森寵物美容工作室","臺中市太平區新高里樹德路１６之２號１樓","核准設立"
"40538920","自在沐寵物美容工作室","臺中市北區淡溝里博館路７０號１樓","核准設立"
"40546479","遇見寵物犬舍","臺中市大里區仁化里中興路一段４２８號１樓","核准設立"
"40548770","瑋特貓咪生活館","臺中市西屯區何南里大墩二十街９２號１樓","核准設立"
"40551681","總裁犬舍","臺中市大里區立德里甲園街１２號１樓","核准設立"
"40594324","熊麻吉寵物美容","臺中市太平區太平路７７５號１樓、３樓","停業"
"40599860","蕾蒂媽犬舍","臺中市西屯區何安里福上巷１８１弄８號１樓","歇業／撤銷"
"40607995","海斯肯諾工作室","臺中市沙鹿區三鹿里自強路１８５號５樓","核准設立"
"40611554","秋逸犬舍","臺中市霧峰區甲寅里林森路９７１之６號１樓","核准設立"
"40632657","哈力寵物美容","臺中市南區福順里南平路３９號之５一樓","核准設立"
"40634584","卡地亞犬坊","臺中市東區新庄里和平街２５９號１樓、地下室","核准設立"
"40647286","迪美寵物美容","臺中市東區東英里十甲路４１６之１號１樓","歇業／撤銷"
"40648285","維心寵物美容工作室","臺中市豐原區大湳里三豐路３０３號１樓","歇業／撤銷"
"40653168","丹尼寵物店","臺中市大里區西榮里中興路二段３８７號１樓","核准設立"
"40655412","洣倪寵物生活館","臺中市西區精誠二十三街１６號１樓","核准設立"
"40661250","小確幸寵物沙龍","臺中市沙鹿區洛泉里中山路２０８號１樓、２樓","核准設立"
"40666831","喜狗喜貓寵物生活館","臺中市西區公民里五權路２之１３９號、２之１３８號、２之１３８之１號","核准設立"
"40667206","宇翊寵物店","臺中市新社區協成里協中街３之２０號１樓","核准設立"
"40667780","鬥牛犬舍","臺中市霧峰區六股里中正路３９５號１樓","核准設立"
"40669529","朵拉寵物沙龍","臺中市烏日區湖日里新興路５０９號","核准設立"
"40670151","御毛屋寵物世界","臺中市太平區新坪里樹孝路４８２號１樓、２樓","核准設立"
"40672279","好命狗名犬屋","臺中市南屯區同心里大墩三街１４２號１樓","核准設立"
"40702941","薇薇寵物美容","臺中市北屯區北興街５１號１樓","歇業／撤銷"
"40703174","犬弟寶寵物店","臺中市北屯區平興里平興街２號１樓、２樓","核准設立"
"40703998","勘吉犬舍","臺中市大雅區員林里大林路２１１巷３３號１樓","歇業／撤銷"
"40704384","直亨犬舍","臺中市大里區瑞城里成功路４１７號１樓、２樓","核准設立"
"40706735","太妃狗寵物澡堂","臺南市東區東明里東安路82號1樓","核准設立"
"40727963","酷豆格商行","臺南市安南區海東里海環街16號1樓","歇業／撤銷"
"40728219","哈哇伊企業社","臺南市永康區五王里中華路588號1樓","核准設立"
"40735936","安佐樂寵物館","臺南市東區東門里東門路1段155號1樓","核准設立"
"40746194","鎮宇犬舍","臺南市東山區科里里科里10號","廢止"
"40762222","天生贏家犬莊","臺南市東區富強里裕農路446巷9號1樓","核准設立"
"40779167","明日之星犬坊","臺南市永康區西灣里大勇路225號1樓","核准設立"
"40798306","鬥牛犬舍","屏東縣長治鄉榮華村信義路51之15號","核准設立"
"40804807","聚寶寵物","屏東縣鹽埔鄉新二村新和巷20之10號","核准設立"
"40814559","流川丰寵物生活館","臺南市東區富裕里東門路2段231號","核准設立"
"40818020","德協犬舍","屏東縣長治鄉德協村德新路85之4號","核准設立"
"40830571","國堡寵物生活館","臺東縣卑南鄉太平村和平路一九九號","核准設立"
"40836765","叮噹名犬繁殖場","屏東縣萬丹鄉後村村聖賢路506號","核准設立"
"40838969","壞壞狗寵物美容住宿","臺南市北區安民里成功路382之1號1樓","核准設立"
"40860413","鑫安犬舍","臺南市新營區延平里復興路67號","核准設立"
"40861399","啟絢寵物樂活館","臺南市安南區溪北里郡安路4段77號1樓","核准設立"
"40864826","帕彼愛逗寵物精品時尚館","臺南市東區龍山里東門路2段240號1樓","核准設立"
"40865424","順豐寵物實業社","臺南市下營區宅內里永安街35巷2號1樓","核准設立"
"40866134","皇家寵物生活館","臺南市永康區復國里復國一路139號","核准設立"
"40870806","大業犬舍","臺南市柳營區士林里育英街91號","核准設立"
"40877857","馬路小棧","臺南市白河區永安里中正路91巷1號","核准設立"
"40884415","恩愛貓舍","臺南市中西區赤嵌里民族路2段168號1樓","核准設立"
"40888475","杰鑫寵物沙龍","臺南市善化區坐駕里建國路31號1樓","核准設立"
"40896799","璞馨愛犬窩","臺南市佳里區子龍里子良廟40之24號1樓","核准設立"
"40902271","台灣哲柴莊","臺南市安平區建平里建平路698號1、5樓","停業"
"40907803","搖尾巴寵物事業","臺南市東區東安里東門路2段91號1樓","核准設立"
"40909470","花媩蝶寵物美容","臺南市永康區東灣里大灣路492號1樓","核准設立"
"40983647","新竹小郭寵物店","新竹縣湖口鄉鳳凰村鳳凰三街54號","核准設立"
"40986308","安安寵物沙龍","新竹縣竹北市文化里文采街1號1樓","核准設立"
"40996333","奢華寶貝寵物美學苑","新竹市東區新莊里新莊街121號一、二樓","核准設立"
"41000145","寵愛寶貝寵物店","基隆市信義區東明路112號1樓","核准設立"
"41007745","龍爺犬舍","花蓮縣玉里鎮三民里三軒31之15號","核准設立"
"41018715","汪東汪西寵物商行","桃園市中壢區普仁里中山東路二段71號","歇業／撤銷"
"41020536","瀚陞藏獒犬舍","桃園市楊梅區富豐里22鄰伯公岡197之5號1樓","停業"
"41021893","東昇犬舍行","桃園市平鎮區復興里民族路二段131號","歇業／撤銷"
"41025737","寶貝窩寵物生活館","桃園市蘆竹區錦興里中正路341號1樓","核准設立"
"41030871","東震犬舍","桃園市桃園區中德里國際路一段975巷10號","核准設立"
"41032097","系統寵物整所","桃園市桃園區中原里中平路177號1樓","核准設立"
"41035067","七九精緻寵物沙龍","桃園市龜山區大湖里文化二路34巷59號1樓","核准設立"
"41038064","晟發犬舍","桃園市中壢區龍岡里19鄰龍岡路三段650巷57號1樓","核准設立"
"41055746","侑柔寵物美學沙龍","新北市土城區裕生路21巷6弄21號","核准設立"
"41057723","達美犬舍","新北市三重區三民街305號(1樓)","廢止"
"41058618","荳荳寵物生活館","新北市新店區寶慶街70號","核准設立"
"41059882","米古米古寵物生活館","新北市三重區仁義街347號","核准設立"
"41067953","朵莉寵物生活館","新北市中和區仁愛街54號","歇業／撤銷"
"41068334","派滋威寵物沙龍","新北市板橋區貴興路54號","核准設立"
"41069869","摩可寵物生活館","新北市鶯歌區高職西街78號","核准設立"
"41070063","布逗熊寵物店","新北市新店區三民路32號","核准設立"
"41077235","捷捷犬舍","新北市新店區安祥路106巷248號","核准設立"
"41079677","哈狗幫潮寵美學館","新北市樹林區大成路12號1樓","歇業／撤銷"
"41082883","啪啾寵物旅館","新北市永和區永貞路53號","核准設立"
"41084664","小米蘭寵物旅館","新北市土城區明德路1段172號","歇業／撤銷"
"41086234","汪喵幸福客棧","新北市中和區南山路409號","歇業／撤銷"
"41087070","毛寶貝寵物坊","新北市板橋區仁化街137號","停業"
"41089062","奧斯汀寵物沙龍","新北市汐止區汐萬路1段2號","核准設立"
"41089730","丁丁喵寵物精品館","新北市五股區四維路102號(1樓)","核准設立"
"41089892","淺草橋精緻寵物工坊","新北市板橋區大觀路2段7巷34號(1樓)","歇業／撤銷"
"41094163","鐶銶工作犬社","新北市三峽區麻園8之2號","核准設立"
"41094311","犬賓行","新北市汐止區鄉長路1段23號(1樓)","核准設立"
"41096850","擠哺企業社","新北市三重區福德北路32號(1樓)","核准設立"
"41096887","喜樂寵物生活館","新北市板橋區文化路2段497號","歇業／撤銷"
"41098323","苙田寵物精品生活舘","新北市板橋區南雅南路2段20號(1樓)","核准設立"
"41099456","喜悅狗寵物","新北市蘆洲區中原路80號(1樓)","歇業／撤銷"
"41112401","吉米寵物部屋","新北市蘆洲區民族路116號","歇業／撤銷"
"41114718","優質寵物店","新北市新莊區中正路251巷16號","歇業／撤銷"
"41115012","幸福狗窩寵物生活館","新北市三峽區三樹路251號(1樓)","核准設立"
"41121936","遛狗趣寵物生活館","新北市板橋區中山路2段388之4號(1樓)","歇業／撤銷"
"41143278","傳奇犬舍","新竹縣寶山鄉山湖村仙爺路298號","歇業／撤銷"
"41152775","歐哈哪寵物生活館","金門縣金城鎮光前路111號","核准設立"
"41171463","牛牛犬舍","新竹縣竹北市興安里文信路66號","歇業／撤銷"
"41193662","奶油泡泡愛犬美容","宜蘭縣羅東鎮漢民里中山路四段81號一樓","核准設立"
"41194141","高妃飛狗寵物美容","宜蘭縣頭城鎮城西里開蘭路85號一樓","核准設立"
"41223477","喵言狗語寵物美容","新竹市東區新興里食品路472號一樓","核准設立"
"41254111","佳美寵物美容店","基隆市七堵區福二街75號1樓","核准設立"
"41293000","渥福國際企業社","高雄市鼓山區馬卡道路１巷１號１樓","核准設立"
"41297195","桃子腳寵物美容院","高雄市三民區明吉路３５巷２４號１樓","核准設立"
"41298286","優咕夢想寵物坊","高雄市苓雅區三多三路２４號１樓","核准設立"
"41298960","指標犬舍","高雄市大寮區瑞隆街１號","核准設立"
"41302084","跳跳狗寵物生活館","高雄市鳥松區大仁南路１２號１樓","歇業／撤銷"
"41311149","我與狗寵物旅館","高雄市小港區桂陽路１７５巷１弄２３號１至２樓","核准設立"
"41311915","群麗國際名犬","高雄市岡山區仁壽路３６號１至２樓","核准設立"
"41311963","搖尾巴寵物美容館","高雄市鹽埕區大公路７６號１樓","核准設立"
"41313391","寵愛動物水族館","高雄市鹽埕區大智路８９號１樓","歇業／撤銷"
"41314618","忠心梗梗寵物美容","高雄市鳳山區海洋一路６０巷２３號１樓","核准設立"
"41315790","彩虹寵物美學生活館","高雄市小港區永義街２１２巷１號１樓","停業"
"41322363","法蘭克福寵物店","高雄市苓雅區苓雅一路２９號２樓","歇業／撤銷"
"41326136","毛星系企業社","高雄市鳳山區林森路２５７號１樓","核准設立"
"41331139","愛麗絲寵物生活館","高雄市左營區至聖路77號1樓","核准設立"
"41332762","法鬥家族寵物生活館","高雄市茄萣區建興街９５號１樓","歇業／撤銷"
"41350206","葳旺寵物生活館","高雄市苓雅區新光路２８巷４９號１樓","核准設立"
"41357165","全宏寵物休閒舘七堵分館","基隆市七堵區長安街245巷41號","廢止"
"41357313","楓葉寵物沙龍店","基隆市信義區東明路89號1樓","核准設立"
"41360990","甜媽幸福寵物","桃園市八德區高明里高城五城22巷5弄3號","核准設立"
"41360990","甜媽幸福寵物","新北市中和區中正路281之3號3樓","遷他縣市"
"41364525","威力犬舍","新北市新店區安康路3段525巷15號","歇業／撤銷"
"41364573","吉米寵物美學生活館","新北市新莊區萬安街3號(1樓)","歇業／撤銷"
"41364659","噹寶的家寵物店","新北市中和區員山路174巷7號","核准設立"
"41364671","拉拉熊寵物生活館","新北市板橋區大觀路3段142之1號","核准設立"
"41364757","寵愛牠工作室","新北市板橋區忠孝路48巷4弄11號","核准設立"
"41365138","腸盛莙寵物民宿","新北市中和區中山路2段79號(1樓)","歇業／撤銷"
"41369633","優里商行","新北市板橋區莊敬路40號","歇業／撤銷"
"41370499","群凱日式寵物澡堂","新北市三重區龍門路155號(1樓)","核准設立"
"41373685","寵物時光館","新北市板橋區文化路1段117號","核准設立"
"41373968","富寶寵物澡堂","新北市板橋區國光路160號(1樓)","核准設立"
"41376711","毛老師寵物沙龍","新北市土城區延和路213號(1樓)","核准設立"
"41378008","朵琍寵物沙龍","新北市中和區仁愛街54號(1樓)","核准設立"
"41378470","我的妮寵物沙龍","新北市土城區區立仁街8號(1樓)","核准設立"
"41379007","神御犬舍","新北市板橋區和平路安樂巷3弄2之8號","歇業／撤銷"
"41379029","馨動寵物坊","新北市板橋區文化路1段46巷8號","核准設立"
"41381334","來犬吉寵物旅社","新北市永和區永貞路298號(1樓)","核准設立"
"41382256","嘿美貓舍","新北市新店區永業路49巷4號","核准設立"
"41385232","魔荳狗時尚沙龍館","新北市土城區廣興街27號(1樓)","歇業／撤銷"
"41386669","愛保寵物坊","新北市板橋區縣民大道2段200巷35號(1樓)","核准設立"
"41388316","哈睨寵物澡堂","新北市蘆洲區永安南路2段346號(1樓)","核准設立"
"41388532","瑪利寵物美容館","新北市板橋區新海路413號","核准設立"
"41388907","長鴻寵物館","新北市中和區景平路396號(1樓)","核准設立"
"41391369","曼殊寵物美容用品店","新北市淡水區新春街27號","核准設立"
"41392395","御寵寵物沙龍","新北市永和區永和路1段49巷10號","核准設立"
"41392677","優寶寵物美容坊","新北市汐止區新昌路82號(1樓)","核准設立"
"41394725","推薦的寵物店","新北市板橋區龍泉街108巷48號","核准設立"
"41395175","好窩犬舍","新北市永和區中正路512號","核准設立"
"41397103","愛寶寵物沙龍","新北市板橋區中正路348號(1樓)","核准設立"
"41403822","百合寵物生活館","新北市新莊區裕民街72巷15號(1樓)","核准設立"
"41410725","露露澡堂商行","新北市中和區安平路64號","歇業／撤銷"
"41411772","優有狗寵物精品","新北市淡水區民權路173巷9號(1樓)","核准設立"
"41418819","翔暘企業社","新北市永和區永貞路51號","核准設立"
"41422932","牧羊娃娃寵物沙龍","桃園市桃園區中平里宏昌六街158號1樓","停業"
"41442901","洛威森林犬舍","桃園市龍潭區八德里梅龍一街69號1樓","核准設立"
"41443253","寶寵犬舍行","桃園市蘆竹區中福里3鄰福林街146巷146號","核准設立"
"41445267","明亮哈奇士犬舍","桃園市新屋區赤欄里中山西路二段246號","核准設立"
"41449117","水漾犬舍","桃園市大園區沙崙里14鄰沙崙11之1號","核准設立"
"41461385","采雲間寵物館","花蓮縣新城鄉佳林村佳林6之6號1樓","核准設立"
"41461441","噶瑪蘭犬舍","花蓮縣豐濱鄉新社村新社202之1號","核准設立"
"41461511","娃仔犬舍","花蓮縣吉安鄉南華村南華一街246號","核准設立"
"41461907","弘茂犬莊","花蓮縣壽豐鄉平和村平和二街81巷3號","核准設立"
"41478793","泡泡窩寵物美容坊","新竹縣竹北市斗崙里福興路942號1樓","核准設立"
"41482446","莊雅綺寵物美容學苑","新竹縣竹北市嘉豐六路二段158號1樓","核准設立"
"41496547","宇滙寵物生活館","新北市蘆洲區永安南路3段86號","核准設立"
"41499039","金典寵物生活館","新北市三重區集賢路26號","歇業／撤銷"
"42000517","猫咖飛飲料店","宜蘭縣羅東鎮國華里光華街12-4號一樓","核准設立"
"42000663","寵物一族商行","宜蘭縣礁溪鄉大忠村礁溪路四段197號一樓","核准設立"
"42003681","叮噹寵物美容","宜蘭縣宜蘭市新民里舊城南路10號一樓","核准設立"
"42004464","晨曦寵物生活館","宜蘭縣宜蘭市中山里西後街47之1號一樓","歇業／撤銷"
"42052036","三隻小狗寵物沙龍","新竹市東區金山里金山街159號一樓","核准設立"
"42098201","瑪莉寵物沙龍","新北市三重區五華街21巷31號","歇業／撤銷"
"42157313","江戶柴莊","基隆市中正區北寧路396巷26，28號1樓","核准設立"
"42160302","合意犬猫園","基隆市仁愛區自來街1號1樓","核准設立"
"42169556","牛牛犬舍","新竹縣竹北市興安里文信路66號1F","歇業／撤銷"
"42173123","晉虹犬舍","桃園市龍潭區中興里中興路392巷64弄3號","核准設立"
"42182087","快樂尾巴寵物旅館","桃園市桃園區中和里10鄰中正路348號1樓","核准設立"
"42193514","布點寵物工作室","新北市中和區景平路592號","核准設立"
"42194112","巧克力寵物店","新北市新莊區福德二街78號1樓","歇業／撤銷"
"42195105","巧樂屋寵物美容","新北市中和區景平路路120號","核准設立"
"42195267","小呆呆寵物店","新北市八里區華峰一街38號","核准設立"
"42197595","佳穎寵物生活館","新北市板橋區滿平街84巷130弄24號(1樓)","核准設立"
"42197758","夢想家寵物工坊","新北市中和區興南路2段22之1號","廢止"
"42199046","惡霸寵物沙龍","新北市永和區保順路15號1樓","核准設立"
"42199329","麗興犬坊","新北市林口區麗園一街6巷7號1樓之3","核准設立"
"42199502","咘啦格寵物實業社","新北市土城區中央路4段291號","核准設立"
"42212152","轉角二十八愛犬館","新北市板橋區金門街372巷28號","歇業／撤銷"
"42234748","林熙瓜商行","新北市淡水區中山北路1段239號","核准設立"
"42240571","萌萌狗企業社","新北市新莊區萬安街3號","核准設立"
"42240869","普蘿米寵物美容坊","新北市新莊區西盛街424號(1樓)","核准設立"
"42242120","有你真好寶貝寵物館","新北市中和區中山路3段81號","核准設立"
"42245013","狗腳印寵物生活館","新北市中和區信義街97號(1樓)","核准設立"
"42248855","彩虹逗點寵物","新北市板橋區龍泉街90巷16號","核准設立"
"42250731","傑森寵物生活館","新北市永和區永貞路146號(1樓)","歇業／撤銷"
"42251210","狗爸的狗窩寵物會館","新北市淡水區中山北路一段210號(1樓)","核准設立"
"42252034","親親寵物商行","新北市新莊區立信一街42號","核准設立"
"42257930","愛上毛孩寵物沙龍","新北市蘆洲區長安街49巷5號","核准設立"
"42259297","用心寵物美容工作坊","新北市新莊區中港一街57號","核准設立"
"42271026","樂福犬寵物生活館","臺北市文山區保儀路21號","核准設立"
"42282662","禮來寵物生活館","臺北市大安區基隆路2段144巷2號","核准設立"
"42287511","宬銘屋寵物生活館","臺北市文山區景隆街48號1樓","核准設立"
"42287821","愛寵成癡寵物美容","新北市林口區中正路315號(1樓)","廢止"
"42287821","愛寵成癡寵物美容","臺北市信義區基隆路2段131之8號1樓","遷他縣市"
"42337358","五號寵物店","臺北市內湖區內湖路1段737巷8弄14號","核准設立"
"43832927","泰成養鷄器具工業社　　　　　　　　　　　　　","桃園市八德區大義里介壽路一段７７７號　　　　　　　　　　","歇業／撤銷"
"45201755","媚力一身愛犬屋","臺中市太平區坪林里中山路2段155號1樓","歇業／撤銷"
"45235191","芭比寵物美容精品店","臺中市西屯區何安里青海路一段９３之１號１樓","歇業／撤銷"
"45265526","亞柔寵物美容館","臺中市西區公平里大業路２５之２號１樓","歇業／撤銷"
"45297549","戀犬物語館","臺中市南屯區溝墘里文心路一段５０６號１樓","歇業／撤銷"
"45324291","幼幼寵物專賣店","臺中市北屯區三光里東山路一段３８之２號１樓","停業"
"45341670","哈比寵物美容生活館","臺中市大雅區二和里雅潭路四段６９９號","歇業／撤銷"
"45356390","蜜房子寵物時尚生活館","臺中市北區賴明里大雅路４９２號１樓","歇業／撤銷"
"45370718","快樂馬犬舍","臺中市西屯區港尾里清武巷３１－２號１樓","核准設立"
"45371174","菲比寵物美容坊","彰化縣彰化市中庄里彰南路1段99-1號1樓","歇業／撤銷"
"45393888","尚明寵物用品館","臺中市北屯區平興里興安路二段３３巷４號１樓","核准設立"
"45396858","茵茵愛犬美容","彰化縣員林市永興街226號1樓","核准設立"
"45405863","優遊寵物生活館","臺中市太平區新光里樹德路９１號﹝限一樓﹞","核准設立"
"45484830","時尚達人寵物造型生活館","臺中市西屯區福雅里福雅路１２８巷９號１樓","歇業／撤銷"
"45487230","大海水族社","雲林縣土庫鎮西平里民生路一三八號","核准設立"
"45518304","泰全犬舍","彰化縣彰化市國聖里中山路３段５１８巷８之６號","歇業／撤銷"
"45518331","樂活之屋寵物生活館","臺中市北屯區平德里崇德路二段４９號１樓","歇業／撤銷"
"45542705","可愛狗寵物精品","南投縣埔里鎮東門里東華路２２０號一樓","核准設立"
"45547820","大狗寵物美容生活館","彰化縣彰化市新興里自強路179號","核准設立"
"45573621","騰潔寵物精品店","臺中市南屯區同心里大墩六街２７３號１樓","歇業／撤銷"
"45590522","巧福寵物坊","南投縣中寮鄉龍岩村龍南路２００－１號一樓","歇業／撤銷"
"45593979","第一堡邊境牧羊犬店","臺中市南屯區豐樂里永春東三路３８１巷１７號","歇業／撤銷"
"45607397","維諾斯寵物生活館","彰化縣鹿港鎮菜園里三民路２５５號１樓","核准設立"
"45611701","金寶寵物美容坊","臺中市北屯區陳平里敦化路一段５９７號１樓","核准設立"
"45639659","樂兒時尚寵物館","臺中市豐原區下街里三豐路１０８號１樓","核准設立"
"45642520","旺旺寵物百貨店","南投縣草屯鎮新厝里中興路１５０號","核准設立"
"45643909","狀元狗愛犬美容坊","臺中市西屯區福雅里福雅路１２８巷９號１樓","歇業／撤銷"
"45653080","忠犬舍","雲林縣崙背鄉羅厝村福興七之二號一樓","歇業／撤銷"
"45678667","可麗愛犬美容屋崇德店","臺中市北區頂厝里崇德路一段５１６號１樓","歇業／撤銷"
"45680039","啊喜犬之屋","彰化縣埤頭鄉崙子村彰水路３段６３５號","核准設立"
"45681396","英達寵物工坊","臺中市東區東門里天乙街９４巷１１號１‧２樓","核准設立"
"45688877","雅惠的寵物澡堂","臺中市沙鹿區鹿寮里光大路２２６號１樓，２２８號１樓","核准設立"
"45696969","義之初犬舍","彰化縣彰化市平和里中華西路５２６號１樓","核准設立"
"45700393","寶貝狗寵物美容坊","臺中市南區福平里美村路二段１７３號１樓","核准設立"
"45706729","光音種犬場","彰化縣伸港鄉泉厝村泉厝路１４６號","歇業／撤銷"
"45715277","佑達犬舍","彰化縣田中鎮大崙里興酪路３段２９號","核准設立"
"45715656","快樂園寵物","南投縣南投市嘉和里樂利路15號","歇業／撤銷"
"45716058","伍佰犬舍","彰化縣彰化市延平里岸頭巷１５弄３３號","核准設立"
"45725893","狗狗寵物精品","南投縣南投市三和里公園南街７１號","歇業／撤銷"
"45727386","犬太郎寵物工坊","臺中市北屯區平心里安順東八街2號1樓","停業"
"45736879","艾莉絲寵物美容舘","臺中市南屯區南屯里黎明東街８８號","歇業／撤銷"
"45743267","寶貝樂犬舍","彰化縣和美鎮山犁里鹿和路６段５２號１樓","廢止"
"45747904","好康犬舍","彰化縣秀水鄉馬興村彰馬街９９號","核准設立"
"45752820","采軒寵物坊","臺中市大肚區瑞井里遊園路一段３巷２弄３２號１樓","核准設立"
"45753644","娜娜寵物坊","臺中市南屯區向心里永春東路６２８號１樓、２樓","歇業／撤銷"
"45756620","鑫尚寵物美容坊","臺中市西屯區何厝里西屯路二段４１號１樓，２樓","核准設立"
"45780179","佳佳愛犬屋","彰化縣田尾鄉饒平村中山路１段３５０之２號１樓","核准設立"
"45780972","祥意犬舍","彰化縣彰化市復興里實踐路１６３巷６之７號１樓","歇業／撤銷"
"45782296","犬世界寵物坊","臺中市南屯區大誠里五權西路二段１６５號１樓","歇業／撤銷"
"45783719","金吉祥寵物店","臺中市大里區新里里三興街４７號一樓","核准設立"
"45804279","蕎可寵物美容","彰化縣彰化市西安里曉陽路144號","歇業／撤銷"
"45804329","吉美寵物店","彰化縣員林市東和里林森路6號1樓","歇業／撤銷"
"45805283","狗萊富寵物店","彰化縣花壇鄉白沙村虎山街371巷10弄9號","歇業／撤銷"
"45810716","芳群犬舍","彰化縣鹿港鎮海埔里海明街１３０巷１５號","歇業／撤銷"
"45811715","佳犬寵物坊","彰化縣和美鎮四張里德美路５９４巷５０號","歇業／撤銷"
"45811763","快樂頌狼犬園","彰化縣鹿港鎮廖厝里鹿和路2段352巷197號","核准設立"
"45811932","喬治愛犬美容坊","彰化縣鹿港鎮永安里民權路３４號１樓","申覆（辯）期"
"45811969","小綠芽寵物坊","彰化縣彰化市寶里寶路１６６巷６號","核准設立"
"45815450","鹿和寵物休閒館","彰化縣鹿港鎮詔安里吳厝巷９號","核准設立"
"45820355","龍星愛犬屋","彰化縣二林鎮西庄里西庄巷３２１號","停業"
"45821495","和凡寵物用品社","臺中市龍井區新東里遊園南路２７５號１樓、２樓","核准設立"
"45824747","上格寵物美容店","臺中市南屯區春社里永春南路３５號１樓","核准設立"
"45828309","狗媽媽寵物美容工坊","苗栗縣造橋鄉大西村13鄰龍門街58號","核准設立"
"45832177","永安博美犬店","臺中市西屯區永安里西屯路3段148之14號1樓","核准設立"
"45833062","妮可寵物生活館","臺中市南區福平里復興路三段１５號１樓、２樓","核准設立"
"45833921","佳綵寵物精品工坊","臺中市南屯區惠中里大光街113號1樓","核准設立"
"45839312","蓁愛寵物生活館","臺中市西屯區何安里何厝街31號1樓","歇業／撤銷"
"45840134","寶中寶百貨竉物生活館","臺中市北屯區三光里北屯路281號","核准設立"
"45842301","神犬寵物美容店","臺中市西區公平里公益路246號1,2樓","核准設立"
"45842317","乖狗狗寵物坊","臺中市南屯區永定里文昌街228巷58號1,3樓","核准設立"
